"first_name","last_name","amount","case"
"Eleanor","Hunt","4.99","0.6487"
"Eleanor","Hunt","5.99","0.7787"
"Eleanor","Hunt","2.99","0.3887"
"Eleanor","Hunt","1.99","0.2587"
"Eleanor","Hunt","4.99","0.6487"
"Eleanor","Hunt","4.99","0.6487"
"Valerie","Black","2.99","0.3887"
"Valerie","Black","6.99","0.9087"
"Valerie","Black","3.99","0.5187"
"Valerie","Black","0.99","0.1287"
"Valerie","Black","2.99","0.3887"
"Valerie","Black","10.99","1.4287"
"Valerie","Black","4.99","0.6487"
"Valerie","Black","5.99","0.7787"
"Valerie","Black","4.99","0.6487"
"Valerie","Black","6.99","0.9087"
"Valerie","Black","2.99","0.3887"
"Danielle","Daniels","6.99","0.9087"
"Danielle","Daniels","2.99","0.3887"
"Danielle","Daniels","4.99","0.6487"
"Danielle","Daniels","2.99","0.3887"
"Megan","Palmer","2.99","0.3887"
"Megan","Palmer","0.99","0.1287"
"Megan","Palmer","3.99","0.5187"
"Megan","Palmer","0.99","0.1287"
"Megan","Palmer","0.99","0.1287"
"Megan","Palmer","3.99","0.5187"
"Megan","Palmer","4.99","0.6487"
"Megan","Palmer","4.99","0.6487"
"Megan","Palmer","2.99","0.3887"
"Megan","Palmer","2.99","0.3887"
"Alicia","Mills","2.99","0.3887"
"Alicia","Mills","7.99","1.0387"
"Alicia","Mills","4.99","0.6487"
"Alicia","Mills","0.99","0.1287"
"Alicia","Mills","2.99","0.3887"
"Alicia","Mills","5.99","0.7787"
"Suzanne","Nichols","0.99","0.1287"
"Suzanne","Nichols","0.99","0.1287"
"Suzanne","Nichols","5.99","0.7787"
"Suzanne","Nichols","5.99","0.7787"
"Suzanne","Nichols","0.99","0.1287"
"Suzanne","Nichols","0.99","0.1287"
"Suzanne","Nichols","9.99","1.2987"
"Suzanne","Nichols","7.99","1.0387"
"Suzanne","Nichols","0.99","0.1287"
"Suzanne","Nichols","4.99","0.6487"
"Michele","Grant","7.99","1.0387"
"Michele","Grant","0.99","0.1287"
"Michele","Grant","4.99","0.6487"
"Michele","Grant","2.99","0.3887"
"Michele","Grant","5.99","0.7787"
"Michele","Grant","0.99","0.1287"
"Michele","Grant","2.99","0.3887"
"Michele","Grant","0.99","0.1287"
"Michele","Grant","4.99","0.6487"
"Michele","Grant","4.99","0.6487"
"Michele","Grant","4.99","0.6487"
"Michele","Grant","1.99","0.2587"
"Michele","Grant","7.99","1.0387"
"Michele","Grant","2.99","0.3887"
"Gail","Knight","1.99","0.2587"
"Gail","Knight","5.99","0.7787"
"Gail","Knight","4.99","0.6487"
"Gail","Knight","4.99","0.6487"
"Gail","Knight","2.99","0.3887"
"Gail","Knight","3.99","0.5187"
"Gail","Knight","2.99","0.3887"
"Gail","Knight","5.99","0.7787"
"Gail","Knight","7.99","1.0387"
"Gail","Knight","0.99","0.1287"
"Bertha","Ferguson","2.99","0.3887"
"Bertha","Ferguson","4.99","0.6487"
"Bertha","Ferguson","2.99","0.3887"
"Bertha","Ferguson","0.99","0.1287"
"Bertha","Ferguson","6.99","0.9087"
"Bertha","Ferguson","2.99","0.3887"
"Bertha","Ferguson","4.99","0.6487"
"Bertha","Ferguson","6.99","0.9087"
"Bertha","Ferguson","0.99","0.1287"
"Darlene","Rose","0.99","0.1287"
"Darlene","Rose","5.99","0.7787"
"Darlene","Rose","3.99","0.5187"
"Darlene","Rose","0.99","0.1287"
"Darlene","Rose","4.99","0.6487"
"Darlene","Rose","2.99","0.3887"
"Darlene","Rose","2.99","0.3887"
"Darlene","Rose","4.99","0.6487"
"Darlene","Rose","0.99","0.1287"
"Darlene","Rose","0.99","0.1287"
"Darlene","Rose","0.99","0.1287"
"Darlene","Rose","4.99","0.6487"
"Darlene","Rose","0.99","0.1287"
"Darlene","Rose","4.99","0.6487"
"Darlene","Rose","2.99","0.3887"
"Darlene","Rose","4.99","0.6487"
"Darlene","Rose","2.99","0.3887"
"Darlene","Rose","4.99","0.6487"
"Veronica","Stone","8.99","1.1687"
"Veronica","Stone","2.99","0.3887"
"Veronica","Stone","4.99","0.6487"
"Veronica","Stone","2.99","0.3887"
"Veronica","Stone","5.99","0.7787"
"Veronica","Stone","2.99","0.3887"
"Veronica","Stone","0.99","0.1287"
"Veronica","Stone","2.99","0.3887"
"Veronica","Stone","2.99","0.3887"
"Veronica","Stone","1.99","0.2587"
"Veronica","Stone","2.99","0.3887"
"Veronica","Stone","1.99","0.2587"
"Veronica","Stone","2.99","0.3887"
"Jill","Hawkins","5.99","0.7787"
"Jill","Hawkins","4.99","0.6487"
"Jill","Hawkins","0.99","0.1287"
"Jill","Hawkins","4.99","0.6487"
"Jill","Hawkins","2.99","0.3887"
"Jill","Hawkins","0.99","0.1287"
"Jill","Hawkins","3.99","0.5187"
"Jill","Hawkins","0.99","0.1287"
"Jill","Hawkins","7.99","1.0387"
"Jill","Hawkins","4.99","0.6487"
"Erin","Dunn","0.99","0.1287"
"Erin","Dunn","5.99","0.7787"
"Erin","Dunn","6.99","0.9087"
"Erin","Dunn","1.99","0.2587"
"Erin","Dunn","0.99","0.1287"
"Erin","Dunn","4.99","0.6487"
"Erin","Dunn","0.99","0.1287"
"Erin","Dunn","2.99","0.3887"
"Erin","Dunn","2.99","0.3887"
"Geraldine","Perkins","4.99","0.6487"
"Geraldine","Perkins","0.99","0.1287"
"Geraldine","Perkins","6.99","0.9087"
"Geraldine","Perkins","2.99","0.3887"
"Geraldine","Perkins","6.99","0.9087"
"Geraldine","Perkins","4.99","0.6487"
"Geraldine","Perkins","2.99","0.3887"
"Geraldine","Perkins","4.99","0.6487"
"Geraldine","Perkins","4.99","0.6487"
"Geraldine","Perkins","0.99","0.1287"
"Lauren","Hudson","2.99","0.3887"
"Lauren","Hudson","4.99","0.6487"
"Lauren","Hudson","4.99","0.6487"
"Lauren","Hudson","4.99","0.6487"
"Lauren","Hudson","7.99","1.0387"
"Lauren","Hudson","0.99","0.1287"
"Lauren","Hudson","5.99","0.7787"
"Cathy","Spencer","3.99","0.5187"
"Cathy","Spencer","1.99","0.2587"
"Cathy","Spencer","4.99","0.6487"
"Cathy","Spencer","10.99","1.4287"
"Cathy","Spencer","0.99","0.1287"
"Cathy","Spencer","1.99","0.2587"
"Cathy","Spencer","1.99","0.2587"
"Cathy","Spencer","2.99","0.3887"
"Cathy","Spencer","0.99","0.1287"
"Cathy","Spencer","4.99","0.6487"
"Cathy","Spencer","4.99","0.6487"
"Joann","Gardner","4.99","0.6487"
"Joann","Gardner","3.99","0.5187"
"Joann","Gardner","0.99","0.1287"
"Joann","Gardner","2.99","0.3887"
"Joann","Gardner","4.99","0.6487"
"Joann","Gardner","0.99","0.1287"
"Joann","Gardner","3.99","0.5187"
"Joann","Gardner","6.99","0.9087"
"Joann","Gardner","3.99","0.5187"
"Joann","Gardner","4.99","0.6487"
"Lorraine","Stephens","4.99","0.6487"
"Lorraine","Stephens","5.99","0.7787"
"Lorraine","Stephens","0.99","0.1287"
"Lorraine","Stephens","2.99","0.3887"
"Lorraine","Stephens","4.99","0.6487"
"Lorraine","Stephens","4.99","0.6487"
"Lorraine","Stephens","6.99","0.9087"
"Lorraine","Stephens","0.99","0.1287"
"Lorraine","Stephens","2.99","0.3887"
"Lorraine","Stephens","0.99","0.1287"
"Lorraine","Stephens","7.99","1.0387"
"Lorraine","Stephens","4.99","0.6487"
"Lynn","Payne","2.99","0.3887"
"Lynn","Payne","2.99","0.3887"
"Lynn","Payne","6.99","0.9087"
"Lynn","Payne","0.99","0.1287"
"Lynn","Payne","4.99","0.6487"
"Lynn","Payne","4.99","0.6487"
"Lynn","Payne","2.99","0.3887"
"Lynn","Payne","7.99","1.0387"
"Lynn","Payne","0.99","0.1287"
"Lynn","Payne","2.99","0.3887"
"Lynn","Payne","2.99","0.3887"
"Lynn","Payne","5.99","0.7787"
"Lynn","Payne","8.99","1.1687"
"Sally","Pierce","4.99","0.6487"
"Sally","Pierce","0.99","0.1287"
"Sally","Pierce","0.99","0.1287"
"Sally","Pierce","4.99","0.6487"
"Sally","Pierce","0.99","0.1287"
"Sally","Pierce","4.99","0.6487"
"Sally","Pierce","2.99","0.3887"
"Sally","Pierce","4.99","0.6487"
"Sally","Pierce","4.99","0.6487"
"Sally","Pierce","2.99","0.3887"
"Sally","Pierce","4.99","0.6487"
"Sally","Pierce","2.99","0.3887"
"Sally","Pierce","0.99","0.1287"
"Sally","Pierce","0.99","0.1287"
"Sally","Pierce","4.99","0.6487"
"Regina","Berry","2.99","0.3887"
"Regina","Berry","5.99","0.7787"
"Regina","Berry","5.99","0.7787"
"Regina","Berry","2.99","0.3887"
"Regina","Berry","0.99","0.1287"
"Regina","Berry","5.99","0.7787"
"Regina","Berry","5.99","0.7787"
"Regina","Berry","0.99","0.1287"
"Regina","Berry","3.99","0.5187"
"Regina","Berry","1.99","0.2587"
"Regina","Berry","1.99","0.2587"
"Regina","Berry","6.99","0.9087"
"Regina","Berry","1.99","0.2587"
"Regina","Berry","4.99","0.6487"
"Regina","Berry","4.99","0.6487"
"Regina","Berry","6.99","0.9087"
"Regina","Berry","4.99","0.6487"
"Erica","Matthews","8.99","1.1687"
"Erica","Matthews","4.99","0.6487"
"Erica","Matthews","2.99","0.3887"
"Erica","Matthews","3.99","0.5187"
"Erica","Matthews","4.99","0.6487"
"Erica","Matthews","9.99","1.2987"
"Erica","Matthews","6.99","0.9087"
"Erica","Matthews","0.99","0.1287"
"Erica","Matthews","4.99","0.6487"
"Erica","Matthews","0.99","0.1287"
"Beatrice","Arnold","4.99","0.6487"
"Beatrice","Arnold","4.99","0.6487"
"Beatrice","Arnold","4.99","0.6487"
"Beatrice","Arnold","0.99","0.1287"
"Beatrice","Arnold","0.99","0.1287"
"Beatrice","Arnold","4.99","0.6487"
"Beatrice","Arnold","7.99","1.0387"
"Beatrice","Arnold","2.99","0.3887"
"Beatrice","Arnold","7.99","1.0387"
"Beatrice","Arnold","2.99","0.3887"
"Beatrice","Arnold","2.99","0.3887"
"Beatrice","Arnold","9.99","1.2987"
"Dolores","Wagner","0.99","0.1287"
"Dolores","Wagner","2.99","0.3887"
"Dolores","Wagner","5.99","0.7787"
"Dolores","Wagner","4.99","0.6487"
"Dolores","Wagner","2.99","0.3887"
"Dolores","Wagner","0.99","0.1287"
"Dolores","Wagner","3.99","0.5187"
"Dolores","Wagner","4.99","0.6487"
"Dolores","Wagner","5.99","0.7787"
"Bernice","Willis","5.99","0.7787"
"Bernice","Willis","4.99","0.6487"
"Bernice","Willis","6.99","0.9087"
"Bernice","Willis","7.99","1.0387"
"Bernice","Willis","0.99","0.1287"
"Bernice","Willis","5.99","0.7787"
"Bernice","Willis","6.99","0.9087"
"Bernice","Willis","2.99","0.3887"
"Bernice","Willis","3.99","0.5187"
"Bernice","Willis","2.99","0.3887"
"Bernice","Willis","4.99","0.6487"
"Bernice","Willis","6.99","0.9087"
"Bernice","Willis","2.99","0.3887"
"Bernice","Willis","5.99","0.7787"
"Audrey","Ray","0.99","0.1287"
"Audrey","Ray","7.99","1.0387"
"Audrey","Ray","2.99","0.3887"
"Audrey","Ray","4.99","0.6487"
"Audrey","Ray","2.99","0.3887"
"Audrey","Ray","2.99","0.3887"
"Audrey","Ray","3.99","0.5187"
"Audrey","Ray","4.99","0.6487"
"Audrey","Ray","0.99","0.1287"
"Audrey","Ray","2.99","0.3887"
"Audrey","Ray","4.99","0.6487"
"Audrey","Ray","8.99","1.1687"
"Audrey","Ray","4.99","0.6487"
"Audrey","Ray","2.99","0.3887"
"Yvonne","Watkins","1.99","0.2587"
"Yvonne","Watkins","4.99","0.6487"
"Yvonne","Watkins","4.99","0.6487"
"Yvonne","Watkins","7.99","1.0387"
"Yvonne","Watkins","4.99","0.6487"
"Yvonne","Watkins","4.99","0.6487"
"Yvonne","Watkins","2.99","0.3887"
"Annette","Olson","4.99","0.6487"
"Annette","Olson","5.99","0.7787"
"Annette","Olson","1.99","0.2587"
"Annette","Olson","7.99","1.0387"
"Annette","Olson","2.99","0.3887"
"Annette","Olson","0.99","0.1287"
"Annette","Olson","2.99","0.3887"
"Annette","Olson","4.99","0.6487"
"Annette","Olson","3.99","0.5187"
"Annette","Olson","4.99","0.6487"
"Annette","Olson","4.99","0.6487"
"June","Carroll","4.99","0.6487"
"June","Carroll","6.99","0.9087"
"June","Carroll","3.99","0.5187"
"June","Carroll","2.99","0.3887"
"June","Carroll","6.99","0.9087"
"June","Carroll","4.99","0.6487"
"June","Carroll","2.99","0.3887"
"June","Carroll","2.99","0.3887"
"June","Carroll","2.99","0.3887"
"June","Carroll","5.99","0.7787"
"June","Carroll","2.99","0.3887"
"June","Carroll","6.99","0.9087"
"Samantha","Duncan","0.99","0.1287"
"Samantha","Duncan","9.99","1.2987"
"Samantha","Duncan","2.99","0.3887"
"Samantha","Duncan","3.99","0.5187"
"Samantha","Duncan","1.99","0.2587"
"Samantha","Duncan","0.99","0.1287"
"Samantha","Duncan","1.99","0.2587"
"Marion","Snyder","2.99","0.3887"
"Marion","Snyder","2.99","0.3887"
"Marion","Snyder","4.99","0.6487"
"Marion","Snyder","10.99","1.4287"
"Marion","Snyder","2.99","0.3887"
"Marion","Snyder","4.99","0.6487"
"Marion","Snyder","5.99","0.7787"
"Marion","Snyder","6.99","0.9087"
"Marion","Snyder","2.99","0.3887"
"Marion","Snyder","4.99","0.6487"
"Marion","Snyder","0.99","0.1287"
"Marion","Snyder","3.99","0.5187"
"Marion","Snyder","5.99","0.7787"
"Marion","Snyder","4.99","0.6487"
"Marion","Snyder","4.99","0.6487"
"Marion","Snyder","7.99","1.0387"
"Marion","Snyder","4.99","0.6487"
"Marion","Snyder","0.99","0.1287"
"Dana","Hart","6.99","0.9087"
"Dana","Hart","0.99","0.1287"
"Dana","Hart","2.99","0.3887"
"Dana","Hart","6.99","0.9087"
"Dana","Hart","7.99","1.0387"
"Dana","Hart","2.99","0.3887"
"Dana","Hart","6.99","0.9087"
"Dana","Hart","4.99","0.6487"
"Dana","Hart","4.99","0.6487"
"Dana","Hart","2.99","0.3887"
"Dana","Hart","8.99","1.1687"
"Dana","Hart","4.99","0.6487"
"Dana","Hart","0.99","0.1287"
"Dana","Hart","4.99","0.6487"
"Stacy","Cunningham","7.99","1.0387"
"Stacy","Cunningham","9.99","1.2987"
"Stacy","Cunningham","0.99","0.1287"
"Stacy","Cunningham","0.99","0.1287"
"Stacy","Cunningham","3.99","0.5187"
"Stacy","Cunningham","2.99","0.3887"
"Stacy","Cunningham","2.99","0.3887"
"Stacy","Cunningham","5.99","0.7787"
"Stacy","Cunningham","0.99","0.1287"
"Stacy","Cunningham","3.99","0.5187"
"Ana","Bradley","6.99","0.9087"
"Ana","Bradley","4.99","0.6487"
"Ana","Bradley","4.99","0.6487"
"Ana","Bradley","8.99","1.1687"
"Ana","Bradley","0.99","0.1287"
"Ana","Bradley","4.99","0.6487"
"Ana","Bradley","5.99","0.7787"
"Ana","Bradley","9.99","1.2987"
"Ana","Bradley","4.99","0.6487"
"Ana","Bradley","5.99","0.7787"
"Ana","Bradley","8.99","1.1687"
"Ana","Bradley","4.99","0.6487"
"Renee","Lane","2.99","0.3887"
"Renee","Lane","6.99","0.9087"
"Renee","Lane","2.99","0.3887"
"Renee","Lane","0.99","0.1287"
"Renee","Lane","1.99","0.2587"
"Renee","Lane","3.99","0.5187"
"Renee","Lane","0.99","0.1287"
"Renee","Lane","2.99","0.3887"
"Renee","Lane","0.99","0.1287"
"Renee","Lane","0.99","0.1287"
"Renee","Lane","4.99","0.6487"
"Renee","Lane","8.99","1.1687"
"Ida","Andrews","2.99","0.3887"
"Ida","Andrews","0.99","0.1287"
"Ida","Andrews","2.99","0.3887"
"Ida","Andrews","1.99","0.2587"
"Ida","Andrews","0.99","0.1287"
"Ida","Andrews","4.99","0.6487"
"Ida","Andrews","4.99","0.6487"
"Ida","Andrews","0.99","0.1287"
"Ida","Andrews","5.99","0.7787"
"Ida","Andrews","4.99","0.6487"
"Ida","Andrews","2.99","0.3887"
"Vivian","Ruiz","0.99","0.1287"
"Vivian","Ruiz","6.99","0.9087"
"Vivian","Ruiz","0.99","0.1287"
"Vivian","Ruiz","2.99","0.3887"
"Vivian","Ruiz","6.99","0.9087"
"Vivian","Ruiz","4.99","0.6487"
"Vivian","Ruiz","6.99","0.9087"
"Vivian","Ruiz","4.99","0.6487"
"Vivian","Ruiz","0.99","0.1287"
"Roberta","Harper","9.99","1.2987"
"Roberta","Harper","2.99","0.3887"
"Roberta","Harper","7.99","1.0387"
"Roberta","Harper","2.99","0.3887"
"Roberta","Harper","1.99","0.2587"
"Roberta","Harper","2.99","0.3887"
"Roberta","Harper","4.99","0.6487"
"Roberta","Harper","2.99","0.3887"
"Roberta","Harper","0.99","0.1287"
"Roberta","Harper","8.99","1.1687"
"Roberta","Harper","0.99","0.1287"
"Roberta","Harper","2.99","0.3887"
"Holly","Fox","4.99","0.6487"
"Holly","Fox","0.99","0.1287"
"Holly","Fox","3.99","0.5187"
"Holly","Fox","4.99","0.6487"
"Holly","Fox","0.99","0.1287"
"Holly","Fox","2.99","0.3887"
"Holly","Fox","5.99","0.7787"
"Holly","Fox","1.99","0.2587"
"Brittany","Riley","10.99","1.4287"
"Brittany","Riley","4.99","0.6487"
"Brittany","Riley","0.99","0.1287"
"Brittany","Riley","8.99","1.1687"
"Brittany","Riley","6.99","0.9087"
"Brittany","Riley","3.99","0.5187"
"Brittany","Riley","2.99","0.3887"
"Brittany","Riley","4.99","0.6487"
"Brittany","Riley","7.99","1.0387"
"Brittany","Riley","7.99","1.0387"
"Brittany","Riley","2.99","0.3887"
"Melanie","Armstrong","3.99","0.5187"
"Melanie","Armstrong","2.99","0.3887"
"Melanie","Armstrong","2.99","0.3887"
"Melanie","Armstrong","5.99","0.7787"
"Melanie","Armstrong","4.99","0.6487"
"Melanie","Armstrong","0.99","0.1287"
"Melanie","Armstrong","4.99","0.6487"
"Melanie","Armstrong","4.99","0.6487"
"Loretta","Carpenter","0.99","0.1287"
"Loretta","Carpenter","4.99","0.6487"
"Loretta","Carpenter","0.99","0.1287"
"Loretta","Carpenter","5.99","0.7787"
"Loretta","Carpenter","4.99","0.6487"
"Loretta","Carpenter","4.99","0.6487"
"Loretta","Carpenter","2.99","0.3887"
"Loretta","Carpenter","5.99","0.7787"
"Loretta","Carpenter","0.99","0.1287"
"Loretta","Carpenter","4.99","0.6487"
"Yolanda","Weaver","5.99","0.7787"
"Yolanda","Weaver","2.99","0.3887"
"Yolanda","Weaver","3.99","0.5187"
"Yolanda","Weaver","4.99","0.6487"
"Yolanda","Weaver","5.99","0.7787"
"Yolanda","Weaver","2.99","0.3887"
"Yolanda","Weaver","0.99","0.1287"
"Jeanette","Greene","2.99","0.3887"
"Jeanette","Greene","5.99","0.7787"
"Jeanette","Greene","5.99","0.7787"
"Jeanette","Greene","6.99","0.9087"
"Jeanette","Greene","3.99","0.5187"
"Jeanette","Greene","2.99","0.3887"
"Jeanette","Greene","0.99","0.1287"
"Jeanette","Greene","4.99","0.6487"
"Jeanette","Greene","4.99","0.6487"
"Laurie","Lawrence","2.99","0.3887"
"Laurie","Lawrence","4.99","0.6487"
"Laurie","Lawrence","2.99","0.3887"
"Laurie","Lawrence","0.99","0.1287"
"Laurie","Lawrence","0.99","0.1287"
"Laurie","Lawrence","2.99","0.3887"
"Laurie","Lawrence","0.99","0.1287"
"Laurie","Lawrence","7.99","1.0387"
"Laurie","Lawrence","7.99","1.0387"
"Laurie","Lawrence","2.99","0.3887"
"Katie","Elliott","6.99","0.9087"
"Katie","Elliott","2.99","0.3887"
"Katie","Elliott","4.99","0.6487"
"Katie","Elliott","4.99","0.6487"
"Katie","Elliott","2.99","0.3887"
"Katie","Elliott","4.99","0.6487"
"Kristen","Chavez","7.99","1.0387"
"Kristen","Chavez","2.99","0.3887"
"Kristen","Chavez","2.99","0.3887"
"Kristen","Chavez","3.99","0.5187"
"Kristen","Chavez","7.99","1.0387"
"Vanessa","Sims","6.99","0.9087"
"Vanessa","Sims","2.99","0.3887"
"Vanessa","Sims","4.99","0.6487"
"Vanessa","Sims","0.99","0.1287"
"Vanessa","Sims","4.99","0.6487"
"Vanessa","Sims","2.99","0.3887"
"Vanessa","Sims","4.99","0.6487"
"Vanessa","Sims","0.99","0.1287"
"Vanessa","Sims","6.99","0.9087"
"Vanessa","Sims","5.99","0.7787"
"Vanessa","Sims","4.99","0.6487"
"Alma","Austin","2.99","0.3887"
"Alma","Austin","4.99","0.6487"
"Alma","Austin","4.99","0.6487"
"Alma","Austin","3.99","0.5187"
"Alma","Austin","4.99","0.6487"
"Alma","Austin","4.99","0.6487"
"Alma","Austin","3.99","0.5187"
"Alma","Austin","0.99","0.1287"
"Alma","Austin","1.99","0.2587"
"Alma","Austin","0.99","0.1287"
"Alma","Austin","5.99","0.7787"
"Alma","Austin","6.99","0.9087"
"Alma","Austin","4.99","0.6487"
"Alma","Austin","10.99","1.4287"
"Alma","Austin","4.99","0.6487"
"Sue","Peters","8.99","1.1687"
"Sue","Peters","4.99","0.6487"
"Sue","Peters","6.99","0.9087"
"Sue","Peters","0.99","0.1287"
"Sue","Peters","2.99","0.3887"
"Sue","Peters","4.99","0.6487"
"Sue","Peters","0.99","0.1287"
"Sue","Peters","4.99","0.6487"
"Elsie","Kelley","2.99","0.3887"
"Elsie","Kelley","2.99","0.3887"
"Elsie","Kelley","0.99","0.1287"
"Elsie","Kelley","4.99","0.6487"
"Elsie","Kelley","4.99","0.6487"
"Elsie","Kelley","4.99","0.6487"
"Elsie","Kelley","4.99","0.6487"
"Elsie","Kelley","0.99","0.1287"
"Elsie","Kelley","5.99","0.7787"
"Elsie","Kelley","2.99","0.3887"
"Elsie","Kelley","0.99","0.1287"
"Elsie","Kelley","5.99","0.7787"
"Elsie","Kelley","0.99","0.1287"
"Elsie","Kelley","4.99","0.6487"
"Elsie","Kelley","2.99","0.3887"
"Beth","Franklin","2.99","0.3887"
"Beth","Franklin","8.99","1.1687"
"Beth","Franklin","4.99","0.6487"
"Beth","Franklin","2.99","0.3887"
"Beth","Franklin","5.99","0.7787"
"Beth","Franklin","2.99","0.3887"
"Beth","Franklin","4.99","0.6487"
"Beth","Franklin","4.99","0.6487"
"Beth","Franklin","0.99","0.1287"
"Beth","Franklin","2.99","0.3887"
"Beth","Franklin","4.99","0.6487"
"Beth","Franklin","4.99","0.6487"
"Beth","Franklin","2.99","0.3887"
"Jeanne","Lawson","4.99","0.6487"
"Jeanne","Lawson","2.99","0.3887"
"Jeanne","Lawson","0.99","0.1287"
"Jeanne","Lawson","2.99","0.3887"
"Jeanne","Lawson","4.99","0.6487"
"Jeanne","Lawson","3.99","0.5187"
"Jeanne","Lawson","2.99","0.3887"
"Jeanne","Lawson","3.99","0.5187"
"Jeanne","Lawson","2.99","0.3887"
"Jeanne","Lawson","6.99","0.9087"
"Vicki","Fields","4.99","0.6487"
"Vicki","Fields","6.99","0.9087"
"Vicki","Fields","0.99","0.1287"
"Vicki","Fields","2.99","0.3887"
"Vicki","Fields","0.99","0.1287"
"Tonya","Chapman","2.99","0.3887"
"Tonya","Chapman","5.99","0.7787"
"Tonya","Chapman","5.99","0.7787"
"Tonya","Chapman","4.99","0.6487"
"Tonya","Chapman","4.99","0.6487"
"Tonya","Chapman","3.99","0.5187"
"Tonya","Chapman","5.99","0.7787"
"Tonya","Chapman","0.99","0.1287"
"Tonya","Chapman","6.99","0.9087"
"Tonya","Chapman","3.99","0.5187"
"Tonya","Chapman","4.99","0.6487"
"Tonya","Chapman","5.99","0.7787"
"Tonya","Chapman","4.99","0.6487"
"Tonya","Chapman","8.99","1.1687"
"Tonya","Chapman","2.99","0.3887"
"Tonya","Chapman","6.99","0.9087"
"Tonya","Chapman","0.99","0.1287"
"Ella","Oliver","4.99","0.6487"
"Ella","Oliver","4.99","0.6487"
"Ella","Oliver","0.99","0.1287"
"Ella","Oliver","2.99","0.3887"
"Ella","Oliver","0.99","0.1287"
"Ella","Oliver","7.99","1.0387"
"Ella","Oliver","5.99","0.7787"
"Ella","Oliver","6.99","0.9087"
"Ella","Oliver","4.99","0.6487"
"Ella","Oliver","3.99","0.5187"
"Ella","Oliver","0.99","0.1287"
"Ella","Oliver","4.99","0.6487"
"Ella","Oliver","1.99","0.2587"
"Ella","Oliver","5.99","0.7787"
"Ella","Oliver","0.99","0.1287"
"Ella","Oliver","8.99","1.1687"
"Ella","Oliver","3.99","0.5187"
"Ella","Oliver","0.99","0.1287"
"Stacey","Montgomery","8.99","1.1687"
"Stacey","Montgomery","2.99","0.3887"
"Stacey","Montgomery","5.99","0.7787"
"Stacey","Montgomery","2.99","0.3887"
"Stacey","Montgomery","2.99","0.3887"
"Stacey","Montgomery","5.99","0.7787"
"Stacey","Montgomery","3.99","0.5187"
"Stacey","Montgomery","4.99","0.6487"
"Stacey","Montgomery","0.99","0.1287"
"Stacey","Montgomery","4.99","0.6487"
"Stacey","Montgomery","1.99","0.2587"
"Stacey","Montgomery","0.99","0.1287"
"Stacey","Montgomery","2.99","0.3887"
"Stacey","Montgomery","6.99","0.9087"
"Stacey","Montgomery","3.99","0.5187"
"Stacey","Montgomery","0.99","0.1287"
"Wilma","Richards","10.99","1.4287"
"Wilma","Richards","3.99","0.5187"
"Wilma","Richards","6.99","0.9087"
"Wilma","Richards","6.99","0.9087"
"Wilma","Richards","2.99","0.3887"
"Wilma","Richards","4.99","0.6487"
"Wilma","Richards","3.99","0.5187"
"Gina","Williamson","4.99","0.6487"
"Gina","Williamson","4.99","0.6487"
"Gina","Williamson","8.99","1.1687"
"Gina","Williamson","4.99","0.6487"
"Gina","Williamson","0.99","0.1287"
"Gina","Williamson","2.99","0.3887"
"Gina","Williamson","0.99","0.1287"
"Gina","Williamson","2.99","0.3887"
"Gina","Williamson","4.99","0.6487"
"Gina","Williamson","6.99","0.9087"
"Gina","Williamson","2.99","0.3887"
"Gina","Williamson","4.99","0.6487"
"Kristin","Johnston","0.99","0.1287"
"Kristin","Johnston","3.99","0.5187"
"Kristin","Johnston","3.99","0.5187"
"Kristin","Johnston","2.99","0.3887"
"Kristin","Johnston","7.99","1.0387"
"Kristin","Johnston","4.99","0.6487"
"Kristin","Johnston","5.99","0.7787"
"Kristin","Johnston","4.99","0.6487"
"Jessie","Banks","8.99","1.1687"
"Jessie","Banks","2.99","0.3887"
